Run,Time (nanoseconds)
1,16750
2,11875
3,11417
4,10417
5,10000
6,9792
7,9917
8,9666
9,9916
10,9792
11,9750
12,9708
13,12458
14,11334
15,10375
16,10459
17,12500
18,10458
19,10042
20,9792
21,9833
22,11792
23,10041
24,10042
25,9834
26,9791
27,10291
28,23125
29,9875
30,12834
31,21584
32,20750
33,20334
34,21292
35,9959
36,21208
37,10000
38,9917
39,24667
40,20792
41,10500
42,23375
43,19750
44,21042
45,10083
46,29166
47,20167
48,20500
49,20000
50,11084
51,9750
52,10125
53,21583
54,22667
55,16250
56,20250
57,20084
58,19833
59,30125
60,21042
61,9459
62,9750
63,10458
64,9583
65,9958
66,9791
67,9666
68,23083
69,9792
70,9625
71,9667
72,9916
73,10042
74,9875
75,10500
76,9792
77,9833
78,9709
79,10042
80,10542
81,10041
82,9750
83,9875
84,28083
85,21083
86,17792
87,24084
88,19125
89,19792
90,10125
91,9709
92,9667
93,9875
94,10125
95,9791
96,10667
97,9750
98,9667
99,9750
100,9916
