Run,Time (nanoseconds)
1,17625
2,13209
3,11416
4,10708
5,10084
6,9834
7,10625
8,21208
9,9792
10,16125
11,9875
12,9791
13,10542
14,9834
15,9791
16,10291
17,9750
18,9875
19,21292
20,9791
21,29958
22,9834
23,9709
24,9875
25,9708
26,9666
27,9500
28,20667
29,38667
30,20875
31,27292
32,27667
33,9917
34,20375
35,21125
36,21542
37,20000
38,29042
39,27917
40,21333
41,46542
42,26875
43,29417
44,20458
45,31792
46,26875
47,21375
48,30917
49,27000
50,22042
51,19875
52,20500
53,29250
54,20041
55,30208
56,20250
57,21042
58,17791
59,48417
60,21375
61,19167
62,9916
63,18417
64,28875
65,37250
66,17833
67,20292
68,27875
69,18958
70,9791
71,28958
72,20250
73,27625
74,20625
75,10000
76,29125
77,48084
78,22333
79,20792
80,9917
81,9917
82,31833
83,42875
84,31667
85,26333
86,10500
87,26750
88,21625
89,30792
90,20500
91,10750
92,25542
93,9750
94,45166
95,9916
96,9791
97,9833
98,9916
99,9833
100,9750
