Run,Time (nanoseconds)
1,1575042
2,1726041
3,2258583
4,2087666
5,2032666
6,2030500
7,1763334
8,1852625
9,1851750
10,1853083
11,1856125
12,1717167
13,1194167
14,1715917
15,1642083
16,1609041
17,1609750
18,1654000
19,1532833
20,1534083
21,1545833
22,1706583
23,1468583
24,1466167
25,1475958
26,1435292
27,1440541
28,1429291
29,1422625
30,1396167
31,1371417
32,1408041
33,1356750
34,1327334
35,1342417
36,1324958
37,1332833
38,1306917
39,932666
40,1335542
41,1302000
42,1349500
43,1334792
44,1219625
45,1186708
46,1248750
47,1222583
48,1219709
49,854709
50,1232292
51,1270208
52,1237708
53,865709
54,1222458
55,1216750
56,1251916
57,1214667
58,1205584
59,1372625
60,1224667
61,1268833
62,1224750
63,1237250
64,1239667
65,1258833
66,1284792
67,1234625
68,897583
69,1235417
70,1268125
71,1223166
72,1249916
73,1212208
74,1282250
75,1223167
76,1206750
77,1207416
78,1238875
79,1262834
80,1197542
81,1206375
82,1237791
83,1230167
84,1206125
85,1213917
86,1359709
87,1248625
88,1229250
89,1206916
90,1240375
91,853208
92,1223916
93,1212292
94,905625
95,1274709
96,1212417
97,1217042
98,884041
99,1202958
100,1447042
