Run,Time (nanoseconds)
1,1943792
2,2258500
3,2258417
4,2130542
5,2034666
6,2031166
7,1869083
8,1851541
9,1851833
10,1752250
11,1716375
12,1715958
13,1186916
14,1269084
15,1719625
16,1609417
17,1609833
18,1619625
19,1535000
20,1531916
21,1538750
22,1514250
23,1465625
24,1470875
25,1617667
26,1754542
27,1657125
28,1362208
29,1373416
30,1370666
31,1366666
32,942041
33,1350667
34,1358458
35,1337791
36,1411459
37,1390292
38,1329750
39,1316500
40,1299708
41,1314583
42,1309334
43,1336375
44,1306334
45,1366833
46,904875
47,1218167
48,1217250
49,1343583
50,1240625
51,1234125
52,1217625
53,1216208
54,1243875
55,1223375
56,1210792
57,1208917
58,1206917
59,1241792
60,1234625
61,1206208
62,1181250
63,985041
64,1258208
65,1206917
66,1206709
67,1207083
68,1238375
69,1225208
70,1218750
71,844334
72,1206625
73,1209209
74,1287583
75,1222875
76,1258083
77,1304375
78,1243625
79,1238833
80,1207125
81,1209125
82,1217041
83,854917
84,1259209
85,1237875
86,1206750
87,1219542
88,1233792
89,1253750
90,1323333
91,1229417
92,1235833
93,1238500
94,1209583
95,1224917
96,1224500
97,1247125
98,1267375
99,853750
100,1219208
