Run,Time (nanoseconds)
1,21334
2,29958
3,12875
4,13209
5,13167
6,12125
7,12208
8,12000
9,12917
10,12167
11,12958
12,12958
13,12208
14,12750
15,12208
16,12167
17,25125
18,12042
19,12125
20,11917
21,13000
22,12375
23,12125
24,12209
25,12333
26,12125
27,12084
28,12416
29,15709
30,33458
31,23000
32,24000
33,23834
34,23000
35,33125
36,25667
37,22625
38,33833
39,33792
40,22625
41,34041
42,23250
43,13500
44,12625
45,24083
46,24041
47,24041
48,23334
49,24916
50,23875
51,33916
52,28333
53,35083
54,31625
55,23542
56,27375
57,32917
58,22583
59,33375
60,22958
61,32375
62,32250
63,22958
64,23791
65,26583
66,14750
67,13167
68,12500
69,12125
70,12166
71,12000
72,12042
73,12959
74,12000
75,12042
76,13000
77,12667
78,12000
79,13125
80,12250
81,12042
82,12000
83,12750
84,13042
85,12083
86,26791
87,23291
88,23000
89,23875
90,12833
91,23458
92,23167
93,12333
94,23125
95,32250
96,22958
97,27333
98,19958
99,25666
100,33167
