Run,Time (nanoseconds)
1,20708
2,14416
3,13041
4,13125
5,12750
6,12125
7,12875
8,12041
9,11917
10,12250
11,11875
12,12875
13,14083
14,14333
15,12917
16,12250
17,12166
18,12125
19,11958
20,11791
21,12708
22,11875
23,12708
24,12708
25,12709
26,12834
27,11917
28,12625
29,27250
30,24083
31,39917
32,25334
33,14208
34,25000
35,30708
36,24625
37,23500
38,24084
39,23458
40,25375
41,23833
42,25917
43,23167
44,22917
45,32916
46,22625
47,22708
48,32625
49,22708
50,25625
51,31208
52,39333
53,25209
54,28083
55,36833
56,23375
57,32875
58,23709
59,12750
60,25625
61,23167
62,30584
63,22292
64,22917
65,32625
66,23709
67,21875
68,14250
69,13667
70,12209
71,12084
72,12041
73,11875
74,11834
75,12000
76,12083
77,11875
78,12167
79,12000
80,12667
81,11708
82,11833
83,12209
84,11791
85,23166
86,23000
87,32333
88,24166
89,22500
90,16667
91,26625
92,24708
93,22583
94,23708
95,11958
96,13833
97,12000
98,12833
99,12209
100,12208
