Run,Time (nanoseconds)
1,20291
2,13708
3,14042
4,12625
5,12291
6,12041
7,12916
8,19625
9,12125
10,13000
11,12125
12,12167
13,11875
14,12083
15,21125
16,13250
17,24958
18,13542
19,13167
20,13000
21,24750
22,84584
23,11875
24,12292
25,24959
26,24042
27,17125
28,31167
29,31292
30,23166
31,44583
32,30416
33,32334
34,22583
35,30166
36,26334
37,29666
38,30334
39,24125
40,24292
41,31583
42,29917
43,23250
44,12041
45,24750
46,33542
47,37792
48,30500
49,30792
50,25250
51,27541
52,34500
53,23250
54,25167
55,33792
56,23167
57,24500
58,29875
59,23375
60,29917
61,23958
62,29667
63,13625
64,23041
65,30583
66,12292
67,11917
68,12958
69,20959
70,18625
71,12125
72,28417
73,12125
74,27042
75,12208
76,12083
77,27125
78,12084
79,12667
80,12125
81,20042
82,12083
83,11875
84,36125
85,50208
86,21291
87,12375
88,29458
89,23708
90,12375
91,26709
92,12083
93,23166
94,20458
95,12125
96,12250
97,20792
98,23041
99,12833
100,11959
