Run,Time (nanoseconds)
1,1432208
2,1384250
3,1414917
4,1319375
5,1213125
6,1208333
7,1202791
8,1193666
9,1113959
10,1178916
11,1163125
12,1135333
13,1128167
14,1079458
15,1034875
16,1036750
17,1036875
18,1030292
19,1117458
20,1035375
21,1025959
22,966500
23,969209
24,978416
25,968125
26,1049541
27,977250
28,922167
29,925250
30,922875
31,921750
32,970292
33,933709
34,908417
35,984958
36,852167
37,858334
38,846375
39,800125
40,827291
41,825917
42,811125
43,827583
44,825250
45,811750
46,822625
47,813917
48,814167
49,810500
50,804208
51,799500
52,770667
53,809208
54,888417
55,781959
56,782750
57,780375
58,748292
59,773208
60,775042
61,766292
62,740708
63,771291
64,737667
65,764042
66,753208
67,801542
68,774209
69,776000
70,780792
71,774125
72,767166
73,775125
74,883792
75,730042
76,695958
77,716208
78,715750
79,692917
80,719875
81,716125
82,754458
83,719167
84,716458
85,700292
86,731334
87,716167
88,733000
89,730667
90,738417
91,717250
92,705250
93,721625
94,728375
95,713542
96,731334
97,718541
98,872167
99,749084
100,721542
