Run,Time (nanoseconds)
1,1566167
2,1387375
3,1345458
4,902500
5,1322791
6,1780250
7,1542750
8,2082125
9,1310667
10,1178875
11,1107375
12,1098292
13,1094625
14,1088708
15,1139084
16,1138584
17,1044625
18,1024417
19,1026834
20,1168125
21,1075500
22,1076459
23,985958
24,973250
25,966416
26,934250
27,875708
28,911500
29,910584
30,911666
31,908291
32,909625
33,908917
34,905875
35,848458
36,870709
37,900875
38,846750
39,1028459
40,1440042
41,912791
42,837750
43,808167
44,834959
45,828917
46,832791
47,869166
48,836792
49,818875
50,796125
51,807041
52,803292
53,796459
54,792792
55,790125
56,1063709
57,817959
58,774417
59,776917
60,771459
61,782125
62,772792
63,764875
64,764333
65,774708
66,768333
67,792208
68,790083
69,799292
70,789333
71,766292
72,766667
73,777750
74,766792
75,717459
76,819208
77,829334
78,744208
79,723458
80,725292
81,724166
82,750792
83,741042
84,724292
85,713166
86,722042
87,708916
88,721917
89,723666
90,779500
91,728375
92,725291
93,719625
94,717458
95,719167
96,732459
97,732000
98,740708
99,737291
100,799125
