Run,Time (nanoseconds)
1,1609500
2,1539875
3,1363208
4,1352583
5,1348541
6,1443916
7,1340625
8,1263083
9,1226791
10,1207291
11,1176000
12,1087333
13,1082792
14,1080541
15,1137333
16,1098084
17,1034334
18,981958
19,1013958
20,1027333
21,1130250
22,1062667
23,972458
24,972000
25,934875
26,956292
27,925959
28,953250
29,887791
30,920625
31,1054250
32,1304667
33,1289083
34,898792
35,867833
36,874125
37,857459
38,854917
39,855292
40,868667
41,832791
42,822917
43,824667
44,822667
45,824958
46,823500
47,825292
48,886709
49,816375
50,811875
51,810500
52,848625
53,798708
54,798916
55,795166
56,799125
57,789125
58,778583
59,880958
60,797708
61,779625
62,785916
63,768333
64,771291
65,771333
66,793000
67,790042
68,855917
69,797625
70,773375
71,763250
72,776042
73,781458
74,772917
75,725333
76,716458
77,722750
78,715083
79,715084
80,732500
81,765250
82,748250
83,722834
84,723542
85,723584
86,726583
87,723625
88,738834
89,742291
90,900958
91,727750
92,722416
93,723000
94,719125
95,705500
96,721208
97,721333
98,800167
99,719750
100,706000
