Run,Time (nanoseconds)
1,803791
2,1380791
3,1376458
4,1417125
5,1282333
6,1244625
7,1179458
8,1168958
9,1184708
10,1144917
11,1055792
12,1088875
13,1092250
14,1089041
15,1101000
16,1109250
17,1025833
18,1046417
19,1045500
20,1300959
21,1048458
22,979375
23,950083
24,946209
25,938250
26,934375
27,904791
28,915417
29,885167
30,886125
31,884792
32,887125
33,856750
34,884959
35,875708
36,873083
37,1001709
38,859834
39,853375
40,873791
41,866667
42,840583
43,840250
44,840583
45,857750
46,841166
47,842625
48,829916
49,814250
50,814084
51,804000
52,803292
53,802916
54,803584
55,805667
56,871667
57,797250
58,790625
59,796792
60,789375
61,783042
62,787041
63,774792
64,783500
65,786291
66,793833
67,784125
68,776416
69,776125
70,775125
71,774583
72,790958
73,789000
74,797041
75,773042
76,868750
77,716417
78,695250
79,717500
80,717291
81,745750
82,730791
83,717917
84,718583
85,719791
86,725083
87,716792
88,717041
89,730541
90,781041
91,732375
92,724250
93,724292
94,726542
95,702250
96,726916
97,780000
98,924917
99,781583
100,726208
