Run,Time (nanoseconds)
1,456708
2,795334
3,453000
4,798875
5,652875
6,671917
7,551375
8,602375
9,849042
10,453208
11,470333
12,520750
13,453500
14,782375
15,453041
16,448708
17,447334
18,448667
19,477125
20,466959
21,843542
22,596542
23,1169500
24,451875
25,450917
26,448292
27,448375
28,445208
29,473792
30,449958
31,655292
32,452084
33,449417
34,448167
35,517834
36,450375
37,456084
38,448833
39,447292
40,449959
41,475667
42,448042
43,446750
44,477375
45,807250
46,578000
47,575500
48,460500
49,449792
50,448625
51,531875
52,504208
53,449084
54,463625
55,451000
56,449375
57,447333
58,449833
59,446750
60,477917
61,446667
62,448333
63,447208
64,448334
65,446584
66,446834
67,447167
68,448208
69,498125
70,560667
71,482291
72,447708
73,446917
74,443834
75,445667
76,448500
77,567375
78,447541
79,448125
80,450167
81,446250
82,448583
83,446833
84,444292
85,447542
86,449334
87,450042
88,472833
89,458083
90,446500
91,445458
92,446541
93,464625
94,449833
95,459292
96,445250
97,447208
98,552458
99,445416
100,445125
