Run,Time (nanoseconds)
1,457666
2,456542
3,454208
4,448875
5,450000
6,448083
7,450041
8,543416
9,446375
10,455125
11,741083
12,816584
13,549167
14,457416
15,452417
16,450500
17,576666
18,462042
19,530291
20,453833
21,452792
22,449666
23,448417
24,448750
25,711916
26,588250
27,883541
28,450458
29,447625
30,449250
31,456458
32,453292
33,444875
34,448125
35,448125
36,448709
37,446458
38,448708
39,448791
40,444833
41,449875
42,528708
43,450000
44,451375
45,451375
46,447333
47,446333
48,525458
49,465208
50,818834
51,654375
52,478334
53,451458
54,447375
55,518000
56,454666
57,474625
58,446334
59,445542
60,447041
61,448042
62,447041
63,446875
64,470500
65,447333
66,455709
67,461417
68,450167
69,444709
70,448083
71,525875
72,450709
73,446708
74,446375
75,450417
76,443583
77,442833
78,450250
79,574625
80,869042
81,477042
82,446000
83,448625
84,449042
85,448083
86,446208
87,686750
88,445000
89,445042
90,457791
91,448125
92,445250
93,448791
94,443917
95,515417
96,447750
97,446583
98,450083
99,447291
100,450292
