Run,Time (nanoseconds)
1,456667
2,456000
3,452959
4,452000
5,450334
6,450834
7,449125
8,474042
9,452958
10,523750
11,488417
12,774542
13,667000
14,451458
15,450084
16,447541
17,447375
18,448792
19,451583
20,448375
21,445875
22,446125
23,449125
24,447792
25,757583
26,452125
27,449791
28,449542
29,450416
30,447042
31,449917
32,449584
33,584875
34,456792
35,803042
36,567708
37,464292
38,450666
39,445459
40,568792
41,447541
42,447167
43,446833
44,445709
45,446750
46,474041
47,446208
48,513166
49,448583
50,511209
51,445166
52,446375
53,449458
54,451125
55,450292
56,446416
57,449208
58,447458
59,756708
60,449417
61,447875
62,448792
63,485250
64,453125
65,493708
66,447458
67,450916
68,447750
69,449750
70,446042
71,448042
72,572584
73,449166
74,449500
75,448375
76,448833
77,447375
78,447375
79,447000
80,486292
81,448542
82,458625
83,448958
84,447584
85,447875
86,446917
87,454541
88,707041
89,446917
90,448291
91,447042
92,449416
93,447792
94,448833
95,445041
96,516958
97,451875
98,454708
99,447792
100,448292
