Run,Time (nanoseconds)
1,455416
2,454334
3,451625
4,451416
5,451042
6,451459
7,451416
8,445750
9,513875
10,573416
11,861042
12,541125
13,522000
14,452667
15,451083
16,451250
17,460333
18,451542
19,451084
20,452750
21,449625
22,453583
23,448875
24,449542
25,462375
26,454333
27,446958
28,449084
29,445583
30,449125
31,449500
32,634125
33,452500
34,477875
35,450709
36,448000
37,532416
38,778500
39,652083
40,450375
41,445333
42,447167
43,454625
44,780666
45,445500
46,491459
47,456583
48,469625
49,455834
50,450084
51,464000
52,462292
53,450541
54,448250
55,648708
56,450875
57,447583
58,447708
59,450291
60,449166
61,444458
62,448916
63,689834
64,722541
65,446917
66,448500
67,447041
68,451667
69,448833
70,449292
71,447708
72,449875
73,447833
74,446834
75,448709
76,445333
77,447500
78,471584
79,475959
80,447542
81,445791
82,446292
83,446333
84,448292
85,446458
86,449250
87,639459
88,447333
89,446041
90,554084
91,550667
92,467125
93,448416
94,445542
95,446583
96,533500
97,450083
98,450958
99,444416
100,448292
